Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, 485.3548583984375, -998.7477416992188, 359.0116882324219, 335.0669860839844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620206989895661E9, 2021-05-05 11:29:49.895
101.0, 495.3329162597656, -989.0950927734375, 369.8424377441406, 340.9087219238281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899090884E9, 2021-05-05 11:29:49.909
101.0, 520.1060180664062, -967.43359375, 383.04803466796875, 353.209228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899090884E9, 2021-05-05 11:29:49.909
102.0, 517.0767211914062, -968.0170288085938, 382.3299865722656, 354.4508972167969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899257247E9, 2021-05-05 11:29:49.925
102.0, 491.00958251953125, -984.4127197265625, 369.5469970703125, 340.4150390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899257247E9, 2021-05-05 11:29:49.925
103.0, 502.4948425292969, -986.56689453125, 375.2091979980469, 351.2121276855469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899264774E9, 2021-05-05 11:29:49.926
103.0, 512.2821655273438, -976.6262817382812, 388.250244140625, 363.68096923828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899264774E9, 2021-05-05 11:29:49.926
104.0, 503.3026428222656, -986.0881958007812, 379.1136474609375, 358.91259765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899389172E9, 2021-05-05 11:29:49.938
104.0, 490.68048095703125, -1007.3345947265625, 362.51971435546875, 346.0435791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899389172E9, 2021-05-05 11:29:49.938
105.0, 498.77362060546875, -1000.8121948242188, 364.2438049316406, 349.24493408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899546285E9, 2021-05-05 11:29:49.954
105.0, 501.7917175292969, -987.8983154296875, 372.135009765625, 355.32977294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899546285E9, 2021-05-05 11:29:49.954
106.0, 503.5008544921875, -990.1759033203125, 371.289794921875, 348.7774658203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899553032E9, 2021-05-05 11:29:49.955
106.0, 476.1883850097656, -1005.8685302734375, 352.44818115234375, 331.8544006347656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899553032E9, 2021-05-05 11:29:49.955
107.0, 488.4963684082031, -997.199462890625, 363.9857482910156, 340.0934143066406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899689078E9, 2021-05-05 11:29:49.968
107.0, 496.26416015625, -988.1077270507812, 371.5141906738281, 347.2627868652344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899689078E9, 2021-05-05 11:29:49.968
108.0, 489.2668151855469, -991.48486328125, 363.7090148925781, 341.20416259765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899854283E9, 2021-05-05 11:29:49.985
108.0, 470.384033203125, -1013.3446044921875, 342.8254089355469, 323.77996826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899854283E9, 2021-05-05 11:29:49.985
109.0, 465.6119384765625, -1017.2789916992188, 340.2074890136719, 319.2509460449219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620206989985977E9, 2021-05-05 11:29:49.985
109.0, 476.2295227050781, -1018.561767578125, 344.6766662597656, 327.71435546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620206989985977E9, 2021-05-05 11:29:49.985
110.0, 456.3706359863281, -1033.4390869140625, 338.39361572265625, 318.2823181152344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899989045E9, 2021-05-05 11:29:49.998
110.0, 448.3149108886719, -1033.9215087890625, 333.43450927734375, 318.454345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069899989045E9, 2021-05-05 11:29:49.998
111.0, 465.54461669921875, -1017.1555786132812, 343.36395263671875, 322.90484619140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069900146785E9, 2021-05-05 11:29:50.014
111.0, 481.7757873535156, -1002.5213012695312, 365.2872619628906, 348.1977844238281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6202069900146785E9, 2021-05-05 11:29:50.014
