Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, -170.52447509765625, 128.7498016357422, 206.63882446289062, 98.2845687866211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582267784786E9, 2021-05-10 16:50:26.778
1.0, -208.86593627929688, 100.81648254394531, 165.69065856933594, 56.925018310546875, 0.0, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226807325E9, 2021-05-10 16:50:26.807
1.0, -200.48855590820312, 107.54456329345703, 170.8031005859375, 67.83056640625, 0.0, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226807325E9, 2021-05-10 16:50:26.807
2.0, -169.84754943847656, 141.64871215820312, 209.5035858154297, 108.87970733642578, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226823254E9, 2021-05-10 16:50:26.823
2.0, -169.31649780273438, 138.64556884765625, 205.22140502929688, 105.4128189086914, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226823254E9, 2021-05-10 16:50:26.823
3.0, -205.24197387695312, 93.03001403808594, 167.2464599609375, 69.92491149902344, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268398767E9, 2021-05-10 16:50:26.839
3.0, -209.4755401611328, 89.36865234375, 168.95559692382812, 71.61908721923828, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268398767E9, 2021-05-10 16:50:26.839
4.0, -172.08775329589844, 142.31814575195312, 206.99411010742188, 108.99190521240234, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268411417E9, 2021-05-10 16:50:26.841
4.0, -177.4545135498047, 126.80504608154297, 193.51925659179688, 98.3070068359375, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268411417E9, 2021-05-10 16:50:26.841
5.0, -215.42572021484375, 101.6803970336914, 157.71719360351562, 60.99776840209961, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268418913E9, 2021-05-10 16:50:26.841
5.0, -218.46250915527344, 106.69560241699219, 153.4649200439453, 62.456329345703125, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268418913E9, 2021-05-10 16:50:26.841
6.0, -180.1659393310547, 149.30055236816406, 191.4174346923828, 91.22737884521484, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268523912E9, 2021-05-10 16:50:26.852
6.0, -183.92080688476562, 143.35411071777344, 190.4749755859375, 84.07669067382812, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268523912E9, 2021-05-10 16:50:26.852
7.0, -215.07791137695312, 109.9268798828125, 159.13087463378906, 45.24905014038086, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268531432E9, 2021-05-10 16:50:26.853
7.0, -208.55926513671875, 112.20447540283203, 167.9196319580078, 51.21044921875, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268531432E9, 2021-05-10 16:50:26.853
8.0, -174.9600067138672, 145.21282958984375, 202.12850952148438, 89.8099594116211, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226883777E9, 2021-05-10 16:50:26.883
8.0, -173.52761840820312, 147.9915771484375, 195.9913330078125, 84.71621704101562, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226883777E9, 2021-05-10 16:50:26.883
9.0, -210.50027465820312, 104.81817626953125, 162.76231384277344, 48.97399139404297, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268844876E9, 2021-05-10 16:50:26.884
9.0, -212.4786834716797, 108.64409637451172, 170.01397705078125, 53.67878341674805, -0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268844876E9, 2021-05-10 16:50:26.884
10.0, -173.62860107421875, 144.07965087890625, 201.94898986816406, 89.8099594116211, -0.06400000303983688, 0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226885228E9, 2021-05-10 16:50:26.885
10.0, -172.04661560058594, 140.1602325439453, 200.06033325195312, 92.58870697021484, -0.06400000303983688, 0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620658226885228E9, 2021-05-10 16:50:26.885
11.0, -205.5187225341797, 101.48966217041016, 161.5169219970703, 54.860591888427734, -0.06400000303983688, 0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268860402E9, 2021-05-10 16:50:26.886
11.0, -204.30325317382812, 101.9795913696289, 164.224609375, 62.34039306640625, -0.06400000303983688, 0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268860402E9, 2021-05-10 16:50:26.886
12.0, -171.9381561279297, 131.19569396972656, 199.8733367919922, 97.04666137695312, -0.06400000303983688, 0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268967288E9, 2021-05-10 16:50:26.896
12.0, -173.85299682617188, 129.74087524414062, 200.22116088867188, 101.23908996582031, -0.06400000303983688, 0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206582268967288E9, 2021-05-10 16:50:26.896
